CustomerID,Age,Gender,Item Purchased,Category,PurchaseAmount,Location,Size,Color,Season,Review Rating,Subscription,Shipping,Discount,Promo,Previous Purchases,Payment Method,Frequency of Purchase
CUST0977,41,Male,Handbag,Accessories,133.39,Boston,XXL,White,Fall,3.4,Yes,Next Day,None,No,5,Credit Card,Monthly
CUST0978,66,Male,Boots,Footwear,183.79,Boston,S,White,Winter,2.5,No,Express,10%,No,14,PayPal,Quarterly
CUST0979,22,Male,Sunglasses,Accessories,75.78,Philadelphia,XS,Black,Winter,3.6,Yes,Standard,None,Yes,5,Credit Card,Rarely
CUST0980,31,Male,Blazer,Outerwear,126.43,Philadelphia,XS,Brown,Winter,2.4,No,Express,None,No,5,Credit Card,Weekly
CUST0981,18,Male,Flats,Footwear,128.35,San Diego,XXL,Red,Summer,4.0,Yes,Standard,None,No,29,Debit Card,Monthly
CUST0982,23,Female,Dress,Clothing,141.85,Phoenix,S,Purple,Summer,4.3,No,Next Day,None,Yes,15,PayPal,Bi-Weekly
CUST0983,23,Male,Jacket,Clothing,89.18,New York,XL,Red,Summer,4.2,No,Standard,None,Yes,16,Credit Card,Monthly
CUST0984,65,Female,Shorts,Clothing,112.92,San Diego,L,Grey,Winter,3.9,No,Free Shipping,None,Yes,26,Cash,Quarterly
CUST0985,48,Female,Jeans,Clothing,25.5,Seattle,L,Yellow,Fall,2.8,No,Free Shipping,20%,No,1,Cash,Monthly
CUST0986,41,Male,Blazer,Outerwear,228.05,Boston,S,Red,Winter,3.5,No,Standard,None,No,22,Credit Card,Monthly
CUST0987,62,Female,Skirt,Clothing,135.14,Philadelphia,S,White,Fall,3.8,Yes,Next Day,10%,Yes,0,Credit Card,Bi-Weekly
CUST0988,33,Female,Blazer,Outerwear,73.21,Seattle,XXL,Yellow,Spring,3.5,No,Free Shipping,None,No,24,Debit Card,Monthly
CUST0989,38,Female,Sweater,Clothing,38.45,Los Angeles,XS,Pink,Spring,3.6,No,Next Day,20%,Yes,18,PayPal,Monthly
CUST0990,59,Male,Jacket,Clothing,111.43,Seattle,M,White,Winter,3.7,No,Free Shipping,20%,No,26,Debit Card,Quarterly
CUST0991,30,Female,Jeans,Clothing,144.87,Seattle,XXL,Grey,Spring,3.6,No,Next Day,10%,No,1,PayPal,Bi-Weekly
CUST0992,35,Female,Jacket,Clothing,164.19,Phoenix,L,Black,Fall,4.2,Yes,Express,None,No,12,PayPal,Bi-Weekly
CUST0993,62,Female,Sweater,Clothing,159.71,Dallas,XL,Pink,Spring,4.8,No,Express,None,No,25,Debit Card,Monthly
CUST0994,23,Male,Raincoat,Outerwear,285.12,Los Angeles,S,Purple,Summer,4.4,No,Next Day,None,No,16,Cash,Bi-Weekly
CUST0995,19,Female,Loafers,Footwear,102.71,Chicago,XS,Purple,Spring,4.7,No,Free Shipping,20%,No,11,Cash,Monthly
CUST0996,61,Male,Jeans,Clothing,131.05,San Diego,XXL,Blue,Spring,2.2,No,Express,None,Yes,16,Credit Card,Bi-Weekly
CUST0997,70,Male,T-Shirt,Clothing,173.56,Phoenix,S,Red,Fall,4.1,No,Standard,20%,Yes,14,Debit Card,Bi-Weekly
CUST0998,57,Male,Skirt,Clothing,164.45,Phoenix,XL,Yellow,Summer,4.2,No,Free Shipping,10%,Yes,7,Credit Card,Monthly
CUST0999,44,Male,Sunglasses,Accessories,124.47,Los Angeles,XXL,Purple,Summer,4.1,Yes,Next Day,None,Yes,20,PayPal,Bi-Weekly
CUST1000,23,Male,Shorts,Clothing,106.97,Houston,XS,Grey,Winter,3.6,No,Standard,None,No,7,Bank Transfer,Monthly
